Interpreta
idObra;idActor;idPersonaje
4807;38354;16261
4809;13513;2025
4809;17962;2026
4809;20834;1443
4811;338;2755
4811;1695;3393
4811;26497;178
4812;6704;16262
4812;13374;589
4812;31476;589
4812;33057;589
4815;1267;2461
4815;3164;16263
4815;3607;663
4815;5970;1
4815;5993;590
4815;11491;16264
4815;17626;7368
4815;18583;16265
4815;20616;7375
4815;22819;16265
4815;23530;1328
4815;25982;665
4815;28953;4939
4815;29428;16266
4815;32301;16267
4815;34028;16268
4815;36008;1324
4815;37423;7079
4815;37808;16269
4815;38996;7377
4815;9906;2794
4816;1589;16270
4816;1796;4733
4816;5454;1656
4816;16822;16271
4816;18523;3483
4816;24800;5527
4816;28723;1
4816;35683;16272
4816;36692;9627
4816;38722;16273
4817;2539;16274
4817;2663;16275
4817;3133;16276
4817;3857;16277
4817;4324;16278
4817;4655;16279
4817;4879;16280
4817;5097;16281
4817;7083;16282
4817;7279;16283
4817;7280;16284
4817;7457;16285
4817;7526;16286
4817;7568;16287
4817;7767;16288
4817;8121;16289
4817;8477;16290
4817;9238;16291
4817;10373;16292
4817;12365;1414
4817;13204;16293
4817;13756;10717
4817;13791;16294
4817;14705;16295
4817;14830;16296
4817;15956;16297
4817;18238;16298
4817;18799;16299
4817;20095;6507
4817;20551;16300
4817;21474;16301
4817;22008;16302
4817;22103;16303
4817;23061;4040
4817;23074;16136
4817;24740;16304
4817;25934;16305
4817;26945;16306
4817;28395;16307
4817;29075;16308
4817;29301;16309
4817;31769;16310
4817;33603;16311
4817;33947;16312
4817;34811;16313
4817;36226;16314
4817;36232;16315
4817;36497;16316
4817;37401;16317
4817;38718;16318
4818;1050;2523
4818;5312;16319
4818;25503;16320
4818;27238;1730
4818;30296;183
4818;33558;16321
4818;34114;11916
4818;34965;16322
4818;36545;8679
4821;6299;2754
4821;6648;569
4821;7172;16323
4821;7883;1108
4821;8647;1324
4821;23992;1939
4821;23996;16324
4822;17866;2322
4822;20071;16325
4822;25357;6408
4822;31074;2315
4822;32372;2316
4822;33057;16326
4824;48;16327
4824;2686;1435
4824;3897;16328
4824;5781;16329
4824;6779;16330
4824;16298;16331
4824;17078;16332
4824;19702;2229
4824;20282;16333
4824;21586;16334
4824;21761;16335
4824;23102;16336
4824;24071;16337
4824;24106;16338
4824;26462;16339
4824;27909;16340
4824;30300;16341
4824;37147;11411
4824;38265;16342
4824;38302;16343
4824;38443;16344
4824;38162;9305
4825;29126;114
4825;35946;118
4826;839;16345
4826;1545;16346
4826;2871;766
4826;12443;16347
4826;12805;16348
4826;16069;1825
4826;16684;16349
4826;18081;16350
4826;27562;6529
4826;30576;16351
4827;1038;1745
4827;5565;14931
4827;7267;1856
4827;17289;1019
4827;20375;16352
4827;26710;16353
4827;29921;16354
4827;36219;198
4827;38833;16355
4827;10192;602
4827;38160;764
4828;1115;16356
4828;3380;931
4828;4226;16357
4828;24180;16358
4828;25504;16359
4828;25722;311
4828;29799;16360
4828;38791;16361
4829;2968;2883
4830;2601;4482
4830;2881;16362
4830;4800;16363
4830;4958;16364
4830;7419;16365
4830;8759;16366
4830;8914;1656
4830;10226;2478
4830;10840;16367
4830;12415;16368
4830;12805;16369
4830;13964;4253
4830;24593;1524
4830;26815;3634
4830;26913;16370
4830;27609;16371
4830;28710;2463
4830;35473;5781
4830;35789;16372
4830;37095;16373
4830;38193;16374
4830;38833;9966
4833;1140;16375
4833;1201;16376
4833;3895;16377
4833;4460;557
4833;4903;16378
4833;5092;16379
4833;5177;1939
4833;6856;1125
4833;6985;148
4833;9126;4670
4833;9757;16380
4833;10654;1670
4833;10732;16381
4833;11482;16382
4833;11500;16383
4833;11927;16384
4833;13292;16385
4833;16219;16386
4833;16439;668
4833;17026;16387
4833;17211;16388
4833;19461;16389
4833;20936;2866
4833;22378;16390
4833;24719;16391
4833;25265;16392
4833;25998;2202
4833;26068;16393
4833;26874;16394
4833;27830;354
4833;29006;16395
4833;29545;16396
4833;29889;16397
4833;31679;9819
4833;32097;16398
4833;35148;16399
4833;32999;16400
4833;37268;16401
4833;37582;1144
4833;38114;16402
4833;38708;16403
4834;9331;816
4834;37572;1794
4836;629;16404
4836;853;16405
4836;7339;16406
4836;21353;16407
4836;22620;16408
4836;24217;16409
4836;24924;16410
4836;30686;16411
4836;30700;16412
4836;33100;16413
4836;38591;16414
4837;5367;16415
4837;5581;16416
4837;6356;16417
4837;13519;1907
4837;16801;16418
4837;16920;2839
4837;18296;16419
4837;19113;16420
4837;21278;16421
4837;23117;16422
4837;27389;15409
4837;29672;7790
4837;30259;2463
4837;33125;5329
4837;38440;16423
4837;38440;16424
4839;55;16425
4839;56;16426
4839;155;16427
4839;5005;16428
4839;5068;16429
4839;7700;16430
4839;7703;1832
4839;7765;16431
4839;8558;8473
4839;16849;16432
4839;17652;1213
4839;18748;1910
4839;18982;16430
4839;18995;16433
4839;23715;16434
4839;26780;3187
4839;28079;1750
4839;36815;1378
4840;2567;16435
4840;3262;1916
4840;4207;16436
4840;6235;16437
4840;7883;109
4840;11176;16438
4840;12485;16439
4840;14277;16437
4840;16140;16437
4840;17746;16440
4840;17826;16441
4840;19379;16442
4840;21293;8481
4840;20807;16443
4840;23075;2069
4840;23706;115
4840;24017;16437
4840;24800;7728
4840;25170;5766
4840;29684;16444
4840;30245;16445
4840;32491;16446
4840;32691;16447
4840;33182;16438
4840;33469;1037
4840;33809;16437
4840;35041;16448
4840;38074;16449
4840;38982;16437
4840;1236;8595
4842;940;4576
4842;17489;2071
4842;20582;7292
4842;23742;997
4843;2717;16450
4843;8274;193
4843;8493;3077
4843;8565;1167
4843;13374;111
4843;14143;3487
4843;17516;16451
4843;29428;517
4843;34038;16452
4843;35851;138
4843;37469;598
4844;3116;4290
4844;4273;138
4844;4460;11972
4844;5898;16453
4844;7395;11970
4844;7571;2731
4844;8337;1670
4844;11538;8578
4844;12516;4017
4844;13789;5608
4844;14616;546
4844;14877;16454
4844;21719;1763
4844;25869;2333
4844;26631;16455
4844;27351;43
4844;28071;3576
4844;30945;1750
4844;32371;766
4844;33127;1336
4844;33329;16456
4844;36079;16457
4844;36600;2703
4844;37326;16458
4844;37593;4020
4844;37739;66
4844;37796;1121
4845;3733;16459
4845;4835;16460
4845;8653;16461
4845;9839;5329
4845;12299;16462
4845;20067;5035
4845;20356;203
4845;20621;16463
4845;24185;16460
4845;25577;5034
4845;27970;7673
4845;31910;16464
4845;33947;7595
4846;29684;16465
4847;1100;6295
4847;8064;16466
4847;13191;16467
4847;21293;16466
4847;25359;16468
4847;28376;12593
4848;12736;16469
4849;112;16470
4849;1007;16471
4849;1690;593
4849;2856;16472
4849;7004;2214
4849;11423;16473
4849;16439;16474
4849;19232;16475
4849;24180;16476
4849;28717;4947
4849;35049;16477
4849;9416;16478
4851;2052;2463
4851;6308;148
4851;12805;4671
4851;14387;2030
4851;19172;1868
4852;12256;12684
4852;13519;16479
4852;18893;16480
4852;20387;16479
4852;23117;355
4852;26467;184
4852;28781;3800
4852;31473;16481
4852;34668;5787
4852;34668;824
4852;37504;16482
4853;424;138
4853;679;16483
4853;1545;110
4853;2699;16484
4853;3008;16485
4853;3081;121
4853;5132;1096
4853;5747;1565
4853;5781;6312
4853;6660;16486
4853;7267;16487
4853;8182;16488
4853;13149;16489
4853;13702;16490
4853;14379;3690
4853;17363;16491
4853;20230;16492
4853;22371;16493
4853;24518;16494
4853;25187;16495
4853;25213;16496
4853;25748;16497
4853;27872;16498
4853;29284;16499
4853;31364;16500
4853;31542;16501
4853;31757;16502
4853;32227;356
4853;32695;8278
4853;33128;16503
4853;35060;15982
4853;35443;4668
4853;36097;16504
4853;36158;2197
4853;37045;16505
4853;37603;16506
4853;9584;16507
4853;10042;4125
4854;2592;16508
4854;12570;16509
4854;17592;16509
4854;26380;16510
4854;28900;8551
4854;29418;2463
4854;30412;6185
4854;34091;16511
4854;38460;16512
4855;667;16513
4855;3591;16514
4855;4933;16515
4855;16567;6329
4855;22665;6341
4855;22042;16516
4860;15077;16517
4861;2273;16518
4861;3016;16519
4861;8240;5306
4861;8276;354
4861;9007;2025
4861;9083;16520
4861;9084;16521
4861;11515;16522
4861;11943;1144
4861;15140;7148
4861;15925;8066
4861;17860;16246
4861;19505;16523
4861;19961;16524
4861;20764;2463
4861;23471;1910
4861;24845;16525
4861;26180;16526
4861;28265;16527
4861;29389;355
4861;32528;2027
4861;32964;16528
4861;37136;1809
4861;38749;14572
4861;10229;182
4862;1089;16529
4862;4224;16530
4862;8070;7115
4862;9025;16531
4862;10847;16532
4862;11193;16533
4862;11425;4499
4862;11505;16534
4862;11748;16535
4862;11895;2027
4862;12090;1825
4862;16655;1604
4862;17116;1109
4862;22955;16536
4862;24747;16537
4862;26279;16538
4862;26558;16539
4862;28447;1951
4862;33763;16540
4862;36062;16541
4862;36251;15949
4862;35346;2151
4862;36779;16542
4862;38792;770
4865;4322;7781
4865;17651;43
4865;28807;337
4866;7954;66
4866;33598;16543
4866;37140;173
4867;5274;15296
4867;9331;12575
4867;11530;16545
4867;11725;138
4867;12908;3607
4867;13811;16546
4867;14413;1856
4867;15723;10533
4867;18105;4767
4867;18632;12577
4867;18671;4775
4867;20202;2526
4867;25084;12291
4867;25486;4542
4867;25593;4397
4867;29274;984
4867;30758;4490
4867;32715;507
4867;35226;16548
4867;38658;3890
4867;11517;278
4868;5132;16550
4868;6508;16551
4868;12287;16552
4868;13362;16553
4868;13883;16554
4868;18858;1428
4872;26;16555
4872;971;16556
4872;1797;1091
4872;1984;16557
4872;2021;1597
4872;6434;9793
4872;7198;16558
4872;11936;7628
4872;14802;16559
4872;18367;16560
4872;18362;6399
4872;19979;16561
4872;20710;16562
4872;24149;16563
4872;24630;2683
4872;25068;593
4872;26678;16564
4872;27348;16565
4872;28787;16566
4872;33331;1516
4872;34242;16567
4872;32886;16568
4872;35636;16569
4872;35946;16570
4872;36719;16571
4872;9428;16572
4872;9777;16573
4872;9705;16574
4872;10244;2082
4873;4572;2550
4873;6311;4386
4873;6314;546
4873;6316;3420
4873;8073;178
4873;13196;12135
4873;22133;9221
4873;30506;7592
4873;32523;16575
4873;32416;2135
4875;193;2236
4875;23014;4095
4875;36110;16576
4877;2392;10422
4877;4623;16577
4877;12140;3867
4877;16914;16578
4877;17488;16579
4877;23103;16580
4877;24251;16581
4877;26480;5285
4877;32389;16582
4877;10207;16583
4878;807;3452
4878;839;4374
4878;1098;355
4878;2517;1949
4878;5935;546
4878;6841;663
4878;8094;3254
4878;9059;601
4878;10192;16584
4878;13966;110
4878;16122;1738
4878;21263;16585
4878;21306;6706
4878;22144;16586
4878;22556;148
4878;23131;4343
4878;23680;4409
4878;25310;16587
4878;28760;764
4878;29201;2037
4878;32551;1142
4878;34244;547
4878;36989;1143
4879;176;1955
4879;2183;16588
4879;2300;5493
4879;2535;4139
4879;2984;187
4879;7900;16588
4879;9234;1941
4879;11688;16588
4879;11691;2731
4879;12144;148
4879;12631;3861
4879;14147;355
4879;14342;186
4879;14787;16588
4879;15147;16588
4879;15202;16589
4879;15796;12588
4879;15538;4118
4879;17884;16588
4879;17828;16588
4879;17997;187
4879;18017;16590
4879;18674;16588
4879;20103;2212
4879;20761;138
4879;22616;16591
4879;24337;16592
4879;24515;16588
4879;25170;2135
4879;25434;16593
4879;26184;16588
4879;28188;16589
4879;27808;663
4879;29862;16588
4879;30021;16594
4879;30506;1935
4879;31247;16588
4879;31930;16595
4879;32458;6613
4879;33081;354
4879;34098;4199
4879;36149;16596
4879;36521;16588
4879;36940;2133
4879;37649;16588
4879;37880;16588
4879;38826;16588
4879;38827;16588
4880;7582;16597
4880;8333;3083
4880;9266;1435
4880;15246;16598
4880;21755;16599
4880;22798;16600
4880;24006;111
4880;28942;16601
4880;29517;16602
4880;29740;16603
4880;30637;16604
4880;36867;12603
4880;38063;16605
4880;38782;16606
4881;6308;28
4881;9047;362
4881;10976;4060
4881;15234;148
4881;18016;4527
4881;18136;1910
4881;25496;2026
4881;28953;116
4881;29216;5067
4881;32836;3990
4881;36983;2202
4883;551;2214
4883;1039;979
4883;3049;1676
4883;7237;1233
4883;11893;16607
4883;11921;10901
4883;15092;507
4883;16284;1037
4883;21157;4944
4883;22998;1211
4883;24266;2703
4883;29509;546
4883;31671;6382
4883;31796;43
4883;32288;6084
4883;32715;16608
4883;33263;628
4885;23117;16609
4885;30141;12271
4886;124;2461
4888;1545;70
4888;3241;16610
4888;25330;1144
4888;25816;766
4888;27356;1038
4888;30298;12294
4888;30847;1949
4888;36219;764
4889;1017;16611
4889;4435;16612
4889;7050;16613
4889;12750;16614
4889;15506;16615
4889;18049;16616
4889;20071;16617
4889;21023;1312
4889;25916;16618
4889;29811;16619
4889;30067;16620
4889;30922;16621
4889;31284;16622
4889;31531;16623
4889;37594;16624
4889;38022;16625
4889;1232;16626
4891;241;16627
4891;4766;16628
4891;7079;1867
4891;12249;16629
4891;13166;16630
4891;14678;16631
4891;18016;16632
4891;23117;7932
4891;32456;7950
4891;33938;355
4891;34630;16633
4891;34925;12948
4891;32941;7936
4891;37037;2552
4892;278;4087
4892;4410;2214
4892;6380;2212
4892;6924;2179
4892;12074;3745
4892;12443;16634
4892;20435;16635
4892;25081;198
4892;25215;111
4892;26348;267
4892;36064;594
4892;36089;523
4892;36989;1910
4892;37362;28
4892;37581;4900
4893;2522;16636
4893;4160;16637
4893;4896;16638
4893;4898;2026
4893;7493;16639
4893;7883;7132
4893;8274;16640
4893;8345;766
4893;11587;1144
4893;11636;2992
4893;12304;589
4893;13214;3092
4893;16264;663
4893;20131;2024
4893;26749;6711
4893;32532;11175
4893;32730;2748
4893;38688;16641
4893;9867;16642
4894;6419;2098
4894;18050;16643
4894;18860;16644
4894;21248;16645
4894;25658;16646
4894;34941;16647
4894;36687;4366
4894;38187;16648
4896;710;1037
4896;3211;16649
4896;4943;16650
4896;18159;16651
4896;18268;8403
4896;19076;16652
4896;22399;1739
4896;23883;16653
4896;29120;12603
4896;35558;6329
4898;4541;16654
4898;6877;16655
4898;17148;5
4898;22251;16656
4898;27436;1935
4898;29359;16657
4898;30627;7178
4898;35143;1138
4899;8296;16658
4899;14167;1825
4899;29269;16659
4899;29269;203
4899;34813;1943
4900;6282;2461
4900;10565;5
4900;19249;5
4900;27747;2461
4900;38764;5
4902;278;337
4902;7508;16660
4902;15264;1700
4902;15331;16661
4902;25428;2082
4902;28812;4559
4902;31780;16662
4902;32193;668
4902;33207;110
4904;2281;1670
4904;5727;16663
4904;5728;16664
4904;12543;16665
4904;14071;2819
4904;17402;16666
4904;18328;16667
4904;32360;1336
4904;10192;2362
4905;6661;11
4905;8461;11
4905;11850;11
4905;13159;11
4905;18147;5
4905;18772;11
4905;27272;5
4905;29727;5
4905;31584;1657
4905;32612;11
4905;33152;5
4905;35988;5
4905;36044;5
4905;37744;5
4905;9820;5
4906;2849;5
4906;10342;5
4906;13032;11
4906;21293;11
4906;27595;5
4906;33818;5
4906;10133;5
4907;8333;337
4907;10941;6771
4907;23901;16668
4907;24541;12802
4907;27053;33
4907;31574;668
4907;33089;1328
4907;37817;2463
4910;5273;16669
4910;11639;9654
4910;12087;115
4910;13166;138
4910;18159;3762
4910;21304;2037
4910;21443;4095
4910;30915;177
4910;31936;4374
4910;36156;12267
4910;9890;5526
4911;1545;765
4911;6251;6871
4911;14887;16670
4911;15876;16671
4911;18124;6342
4911;21112;6073
4911;23661;2754
4911;24630;6864
4911;27267;120
4911;32214;6065
4911;38202;16672
4912;1038;601
4912;1717;6378
4912;6047;1324
4912;6308;5137
4912;7387;824
4912;13367;16673
4912;28760;4413
4912;31437;1329
4912;32132;16674
4913;1287;16675
4913;1777;16676
4913;5898;15073
4913;6609;16677
4913;7339;12092
4913;7874;16678
4913;8155;16679
4913;13621;16680
4913;13883;16681
4913;15011;16682
4913;18499;16683
4913;18669;16684
4913;18794;16685
4913;21213;16686
4913;21374;16687
4913;25465;16688
4913;26133;4720
4913;28700;5
4913;31437;16689
4913;32214;16690
4913;34091;1315
4913;34242;16691
4913;37255;6306
4913;37415;16692
4913;37524;16693
4913;1145;16694
4914;856;3143
4914;1652;11251
4914;4140;16695
4914;11277;16696
4914;12741;6967
4914;14021;2747
4914;14840;16697
4914;16923;16698
4914;17187;16699
4914;18225;16700
4914;18970;2229
4914;19190;16701
4914;19805;16702
4914;20562;16703
4914;23607;3451
4914;23734;16704
4914;23851;16705
4914;24327;16706
4914;26895;2231
4914;30084;286
4914;31698;16707
4914;31699;6967
4914;31802;4991
4914;34184;4279
4914;34765;16696
4914;34928;2490
4914;35307;5162
4914;37022;16708
4917;710;16709
4917;5129;16710
4917;7179;16711
4917;7761;16712
4917;9654;2452
4917;13163;10318
4917;14071;3901
4917;18152;138
4917;19932;16713
4917;23407;16714
4917;23505;1856
4917;25215;3063
4917;28800;4278
4917;29201;16715
4917;29100;16716
4917;33577;831
4917;33892;355
4917;35269;10479
4917;36812;16717
4917;36975;5311
4917;38628;16718
4917;38833;8551
4918;4092;2441
4918;5009;2394
4918;7401;16719
4918;9047;2135
4918;23875;2472
4918;36221;5413
4918;38728;517
4921;5103;1800
4921;6160;16720
4921;8518;16721
4921;25816;11728
4921;27530;3382
4921;28372;2598
4922;112;16722
4922;112;5138
4922;112;773
4922;2871;2866
4922;2931;14079
4922;4941;16723
4922;4942;16724
4922;5781;16725
4922;7501;16726
4922;8969;16727
4922;9107;16728
4922;9234;11362
4922;9331;2703
4922;12016;16729
4922;12920;2569
4922;15280;546
4922;16657;16730
4922;17585;16731
4922;23647;16732
4922;24002;16733
4922;24518;16734
4922;24742;16735
4922;25563;5006
4922;28597;655
4922;29936;9680
4922;30632;7124
4922;31647;594
4922;32265;16736
4922;32658;16737
4922;33177;16738
4922;33177;16739
4922;33369;16740
4922;36362;16741
4922;38086;4784
4926;808;16742
4926;1835;16743
4926;2024;16744
4926;2281;1097
4926;3602;74
4926;3609;203
4926;4237;16745
4926;7504;16746
4926;7979;4412
4926;9359;600
4926;11426;1889
4926;13925;1730
4926;15029;5573
4926;16657;16747
4926;18319;16748
4926;21464;16749
4926;22067;1081
4926;24630;5408
4926;28888;1856
4926;29389;15101
4926;28201;3759
4926;33427;4186
4926;33771;16750
4926;32416;13950
4926;36976;16751
4926;38074;2179
4928;963;16752
4928;7529;110
4928;7779;79
4928;11484;16753
4928;13537;16754
4928;22956;198
4928;24518;4668
4928;25592;4947
4928;30825;16755
4928;32836;16756
4928;9466;1096
4929;360;1211
4929;1995;6665
4929;2368;16757
4929;2515;16758
4929;3056;631
4929;3164;6399
4929;3710;213
4929;6904;2819
4929;12452;16759
4929;14075;16760
4929;14526;16761
4929;14616;16762
4929;15723;546
4929;17686;574
4929;19532;12463
4929;19818;6673
4929;23530;8135
4929;28074;16763
4929;31161;5371
4929;32007;3077
4929;32299;1078
4929;32416;5750
4929;36626;16764
4929;36846;10835
4929;9919;8948
4931;19379;1858
4931;34138;16765
4931;35946;11439
4932;22798;4928
4936;1675;16766
4936;3292;12290
4936;4265;16767
4936;5155;16768
4936;5785;9102
4936;6278;16769
4936;12212;16770
4936;23657;16771
4936;23732;2356
4936;24366;16772
4936;27609;16773
4936;28332;4173
4936;34108;16774
4936;34511;16775
4936;36205;16774
4936;10180;16776
4940;4041;1288
4940;5955;14409
4940;21096;6874
4940;34352;3498
4940;9805;6874
4942;456;16777
4942;2025;16778
4942;2319;16779
4942;3010;16780
4942;3911;5114
4942;6195;16781
4942;6799;3451
4942;8606;16782
4942;10115;5971
4942;11951;1601
4942;13806;2029
4942;18020;172
4942;18525;16783
4942;19412;16784
4942;19971;16785
4942;21187;16786
4942;27909;16787
4942;29504;16788
4942;30073;16789
4942;32699;7953
4942;33231;9315
4942;34318;16790
4942;37533;8661
4943;808;1699
4943;3318;2214
4943;4129;16791
4943;6150;16792
4943;7883;5133
4943;7979;582
4943;10941;1350
4943;15217;16793
4943;15566;2313
4943;19543;16794
4943;21130;1107
4943;20807;2318
4943;22118;16795
4943;22669;16796
4943;24251;16797
4943;26110;764
4943;27460;149
4943;28391;16798
4943;28811;16799
4943;30019;556
4943;32280;7253
4943;32715;16800
4943;34614;9517
4943;34693;16801
4943;35138;5527
4943;36054;79
4943;36156;1889
4943;36256;16802
4943;37023;825
4943;37469;2744
4943;38016;16803
4943;37204;16804
4945;4792;16805
4945;16033;16806
4945;16229;16807
4945;17061;668
4945;30994;15169
4945;31473;16808
4945;33320;2036
4946;4460;2133
4946;22369;355
4946;38628;4865
4948;1083;16809
4948;3411;16810
4948;4446;3635
4948;4815;6673
4948;5103;16811
4948;9066;16812
4948;12122;16813
4948;13436;4706
4948;13564;16814
4948;14692;16815
4948;15423;9310
4948;16249;16816
4948;18035;16817
4948;18573;16818
4948;19012;16819
4948;19014;16820
4948;19549;16821
4948;20282;16822
4948;21371;16823
4948;21553;16824
4948;21730;16825
4948;24949;16826
4948;25507;13326
4948;25968;16827
4948;29168;16828
4948;29284;16829
4948;30091;16830
4948;31703;16831
4948;33694;16832
4948;34179;16833
4948;34967;16834
4948;35301;16835
4948;35728;16836
4948;36281;16837
4948;9478;16838
4948;9584;16839
4948;1236;16840
4953;13902;148
4954;715;183
4954;1835;507
4954;2419;4490
4954;4021;2029
4954;4457;354
4954;4941;7413
4954;5168;2025
4954;5210;1415
4954;7126;16841
4954;7529;547
4954;8180;118
4954;8274;16842
4954;8734;16843
4954;10287;16844
4954;11660;16845
4954;12048;16846
4954;12106;11
4954;12547;16847
4954;12626;2189
4954;16398;16848
4954;16562;517
4954;17112;16849
4954;17416;355
4954;17474;5354
4954;17866;663
4954;18113;16850
4954;18148;6227
4954;18669;16851
4954;19346;9936
4954;20991;16852
4954;21112;2133
4954;20714;3077
4954;21754;16853
4954;22369;9934
4954;22400;355
4954;23435;16854
4954;23436;16855
4954;23484;195
4954;23670;16856
4954;25844;16857
4954;26485;16858
4954;26605;16859
4954;26905;16860
4954;27466;2703
4954;27489;1504
4954;28881;9928
4954;29167;1324
4954;29274;6868
4954;29998;16671
4954;31593;4722
4954;31697;16861
4954;32746;268
4954;34634;8540
4954;35143;2739
4954;35164;1443
4954;32891;16862
4954;33020;16863
4954;33026;16864
4954;35407;213
4954;35642;16865
4954;36974;16866
4954;37279;357
4954;37796;16867
4954;38620;16868
4955;16864;4173
4955;34202;337
4956;6759;2164
4956;11751;1144
4956;17423;16869
4956;23117;16870
4956;26467;1825
4956;26989;16871
4956;31473;1112
4957;324;16872
4957;699;6718
4957;2993;16873
4957;8486;16874
4957;8496;16872
4957;9911;178
4957;10073;79
4957;12258;4049
4957;12548;138
4957;12654;1730
4957;13920;2135
4957;13872;6874
4957;16936;16875
4957;19639;16876
4957;20272;16877
4957;21083;16872
4957;22802;5910
4957;25838;3952
4957;27253;3044
4957;30706;16878
4957;31570;5345
4957;31781;16879
4957;33752;7202
4957;32799;1926
4957;33017;6874
4957;35398;16880
4957;36242;16881
4957;35539;1037
4957;9605;16882
4957;1247;193
4958;3113;203
4958;3316;16883
4958;5132;1808
4958;6904;16884
4958;7089;2728
4958;7267;1384
4958;7501;16885
4958;10205;16386
4958;11778;16886
4958;12016;2866
4958;12543;16887
4958;12875;4506
4958;13925;16888
4958;14071;16889
4958;14626;4336
4958;14721;16890
4958;17689;4293
4958;20075;490
4958;20723;16891
4958;22353;13872
4958;25602;1554
4958;28976;16892
4958;30175;16893
4958;31792;16894
4958;32743;507
4958;36091;1688
4958;36177;16895
4958;37469;16896
4958;10214;16897
4958;1146;1661
4960;24541;601
4960;25370;16898
4960;25256;1910
4960;31755;1738
4960;34038;4062
4961;3824;1889
4961;8183;16899
4961;9210;16900
4961;10121;1919
4961;12443;15059
4961;16627;1336
4961;25170;15148
4961;30705;1953
4961;32299;1096
4961;33809;526
4961;33947;507
4961;37116;2087
4961;38074;149
4962;6255;595
4963;15098;16901
4963;17316;1551
4963;17652;4530
4963;26466;2135
4963;32998;120
4964;6001;16902
4964;6162;1809
4964;8753;1990
4964;11845;16903
4964;17489;16904
4964;19543;1825
4964;23295;5332
4964;26524;16905
4964;30070;2150
4964;35013;1049
4964;36847;594
4964;37075;2202
4965;4885;16906
4965;13534;2768
4965;13800;14901
4965;19826;655
4965;22438;16907
4965;24341;16907
4965;27496;16908
4965;28291;6237
4965;31449;16909
4965;35807;5245
4965;37923;2135
4965;37947;16907
4966;2341;16910
4966;3020;16911
4966;3321;16912
4966;5747;16913
4966;5978;16914
4966;7501;4658
4966;10291;16915
4966;13481;16916
4966;15723;16917
4966;20198;16918
4966;20245;16919
4966;23295;16920
4966;24204;16921
4966;27023;16922
4966;30433;16923
4966;31954;149
4966;32658;16924
4966;36976;6798
4966;37598;16925
4966;38221;4386
4966;38628;16926
4966;1146;16927
4967;6877;16928
4967;8073;16929
4967;8112;16930
4967;10092;5
4967;12234;3186
4967;14154;589
4967;15714;11486
4967;27632;5
4967;30175;965
4967;31084;3188
4967;32299;16931
4970;4797;16932
4970;7190;1795
4970;12192;16933
4970;17281;2657
4970;18089;16934
4970;19568;547
4970;20324;563
4970;22479;770
4970;23075;111
4970;36975;2558
4970;37379;2664
4970;38992;4293
4970;9416;2025
4970;9513;16935
4971;2142;16936
4971;6134;16937
4971;7115;16938
4971;8639;66
4971;9331;2179
4971;12704;16939
4971;12735;16940
4971;16391;16941
4971;17511;8436
4971;19405;16942
4971;19463;16943
4971;25161;3547
4971;30959;3464
4971;30989;2604
4971;34656;16944
4971;35143;16945
4971;36320;16946
4971;37392;16947
4973;7671;3759
4973;13374;11
4973;23075;1994
4973;33369;5
4973;37469;11
4975;2963;12250
4975;4842;1699
4975;8269;1233
4975;20333;6210
4975;24230;16948
4975;26140;16949
4976;3607;111
4976;4767;16950
4976;5236;11768
4976;7529;1889
4976;10319;1910
4976;12192;16951
4976;13530;1910
4976;14118;15296
4976;15570;1730
4976;21353;79
4976;25485;16952
4976;31792;1698
4976;32568;9637
4976;34633;16953
4979;845;16954
4979;1545;16955
4979;2513;3043
4979;3491;3434
4979;5886;171
4979;6448;16956
4979;8220;16957
4979;8969;16958
4979;9642;16959
4979;11958;16960
4979;12593;16961
4979;13035;16962
4979;13607;16963
4979;15152;16964
4979;15313;16965
4979;15743;16966
4979;16684;16967
4979;16996;13360
4979;18875;16968
4979;19279;1677
4979;19843;2044
4979;20356;301
4979;20357;16969
4979;21191;16970
4979;21201;16971
4979;20843;16972
4979;20856;3911
4979;21557;16973
4979;22442;16974
4979;22563;16975
4979;23014;3780
4979;24256;148
4979;25032;16976
4979;25376;13363
4979;25409;187
4979;25876;16977
4979;26287;16978
4979;28935;16979
4979;28151;16980
4979;29842;16981
4979;30404;16982
4979;30585;16983
4979;31627;4670
4979;33308;16984
4979;33830;16985
4979;33915;11904
4979;35218;16986
4979;35251;16987
4979;35143;173
4979;35673;2151
4979;35923;16988
4979;35924;279
4979;36317;16989
4979;37623;16990
4979;37932;16991
4979;38011;16992
4979;38285;16993
4981;872;12311
4981;2067;16994
4981;12285;5052
4981;13506;764
4981;16818;16995
4981;20230;1019
4981;20505;16996
4981;23505;16997
4981;25428;4706
4981;26348;1730
4981;28385;16998
4981;28976;1114
4981;30070;16999
4981;35731;17000
4981;35833;17001
4981;37969;17002
4981;424;17003
4981;1289;17004
4981;1448;17005
4981;1587;17006
4981;5296;5026
4981;5906;5026
4981;6300;110
4981;7041;17007
4981;7198;145
4981;7403;17008
4981;10043;17006
4981;10884;17009
4981;11056;17010
4981;12188;17011
4981;13087;17006
4981;14133;17005
4981;15685;17012
4981;16242;17013
4981;16965;17006
4981;17634;17014
4981;17810;2751
4981;18770;17015
4981;18881;17006
4981;18882;11344
4981;20240;17005
4981;20589;17005
4981;21112;3635
4981;21686;17006
4981;21737;5026
4981;23219;17016
4981;23484;17017
4981;23656;17006
4981;23789;17006
4981;24189;17018
