Personaje
idPersonaje;descripcion
16699;Grocers Son
16700;Club Kid outside Limelight #1
16701;Brie
16702;Junky
16703;Clubkid
16704;Clubber
16705;Partygirl
16706;Limelight Promoter
16707;Club Kid
16708;Lahoma
16709;Tirana
16710;Directora duelo
16711;Urbana
16712;Madurísima
16713;Casta
16714;Muchachote frutería
16715;Sargenta
16716;Locutor Evangélico
16717;Robot
16718;Floristo
16719;Doctor Acerman
16720;Tex
16721;Dueño Saloon
16722;Aurora Nin
16723;Sarnita
16724;Fueguiña
16725;Dueña Continental
16726;Justiniano
16727;Luis Lage
16728;Abuela Java
16729;Ñito
16730;Conrado-Señor Galán
16731;Palau
16732;Ado
16733;Nadal
16734;Fusam
16735;Rubianca
16736;Chico Mueble
16737;Señora Galán
16738;Paulina Joven
16739;Sor Paulina
16740;Daniel Javaloyes Java
16741;Sendra
16742;Candelario
16743;Melany
16744;Filipina
16745;Bergachovic
16746;Borjita
16747;Lanzagorta
16748;Baku
16749;Bene
16750;Mujer asilo
16751;Delegado de servicios
16752;Cisko Kid
16753;Luis Maria Hernando de Cabral
16754;Don Thomas
16755;Adelaïda
16756;Sebastián Cifuentes
16757;Policia contenedor
16758;Student 3
16759;Cajera Galerias
16760;Student 1
16761;Madre niño túnel
16762;Marido Juliana
16763;Student 2
16764;Police Commissioner 1
16765;Hombre rechazado
16766;Van Driver
16767;Renards Bodyguard
16768;Gang member
16769;Toby
16770;Monsieur Le Renard
16771;Transport organizer
16772;Frou-Frou
16773;French Seaman
16774;Hitman
16775;Butch
16776;Steward
16777;Rodrigues
16778;D. Fernando
16779;Rufininho
16780;Whorehouse Woman
16781;News Voice
16782;Matos
16783;Voice of Aunt
16784;Casino Manager
16785;Party Officer
16786;Voice of Mercedes
16787;D. Juan
16788;Aunts Mother
16789;Macedo
16790;Girl in Beach
16791;Mujer con idiota
16792;Recepcionista día
16793;Rubia platino
16794;Sinatra
16795;Chica en puerta de cine
16796;Señora Hortensia
16797;Encargado Bingo
16798;Juan Cuevas Heredia
16799;Idiota
16800;Mujer Sinatra
16801;Putilla tatuada
16802;Hermano Blanco Sol
16803;Recepcionista noche
16804;Camarero Café de la Ópera
16805;Marqués Armando de Bressac
16806;Wanda
16807;Dr. Louys
16808;Martine de Bressac
16809;Officer Dobbs
16810;Sheriff Reese
16811;Frank Phillips
16812;Maria Palmer
16813;Mr. Moss
16814;Ambulance Driver
16815;Mike Brady
16816;Danny Palmer
16817;Ricky Palmer
16818;Teenager 1
16819;Girl 1
16820;Mrs.Moss
16821;Girl in Boat
16822;David Watson
16823;Don Palmer
16824;Harold Morris
16825;Bobby Talbot
16826;Maureen Watson
16827;Mr. Phillips Secretary
16828;Jean Morris
16829;Mayors Secretary
16830;Pam
16831;Donna Moss
16832;Ron Bell
16833;Sue Channing
16834;Mrs. Fortune
16835;Boy in Boat
16836;Kim Brady
16837;Teenager 2
16838;Mayor Eaton
16839;Mr. Riggs
16840;John Foley
16841;Hombre Inem
16842;Juez de paz
16843;Tini joven
16844;Cantante Coro 2
16845;Ginecólogo Parto
16846;Monitora
16847;Cantante Coro 1
16848;José joven
16849;Cantante Boda
16850;Marivi
16851;Marga joven
16852;Guitarra Flamenca
16853;Rolando
16854;Tito 1 año
16855;Padre Accidente
16856;Madre Accidente
16857;Joven Grandes Almacenes
16858;Empleada Temporal
16859;Teclado
16860;Médico Accidente
16861;Niña Accidente
16862;Tito 3 años
16863;Chico cafetería
16864;Chica cafetería
16865;Joven 4
16866;Niño Video Club
16867;Novio de Teresa
16868;Cajón Flamenco
16869;Melissa niña
16870;Padre de Melissa
16871;Dr. Orgaf
16872;Mujer Centro Social
16873;Mujer Enfermo
16874;Enfermo Autobús
16875;Enfermo
16876;Jefa limpieza
16877;Invidente
16878;Habitual Bar
16879;Vieja del Carro
16880;Perro Aquiles
16881;Socio de Juan
16882;Madre Autobús
16883;Luis Calleja Perales
16884;Sargento Instructor
16885;Padre de Chus
16886;Víctor Perales
16887;Clarinetista
16888;Francisco Calleja
16889;Saxofonista
16890;Luisa Perales
16891;Manuel Ocón
16892;Concha Cabezuela
16893;Angel Perales
16894;Román Perales
16895;Trompetista
16896;Marta Ocón Cabezuela
16897;Testigo de Jehová
16898;El señor
16899;Criada de Ramón
16900;Madre de Andrés
16901;Voice-over
16902;Somontes
16903;Bravo
16904;Pet
16905;Canet
16906;Adulto
16907;Desnudo
16908;Chica revista
16909;Chica foto
16910;Burly policeman
16911;Chairman of the court
16912;Guillermo Medina Uztueta
16913;Prosecutor
16914;Swarthy policeman
16915;Miguel Cuéllar
16916;Tomás Sánchez
16917;Inspector Martín Díaz
16918;Raúls mother
16919;Raúls father
16920;Witness at gun club
16921;Ortiz
16922;Gregorio Medina
16923;Raúl Cisneros
16924;Carmen Uztueta de Medina
16925;Javier Uztueta
16926;Mustachioed policeman
16927;Virginia Medina Uztueta
16928;Lola González
16929;Ramón Vidal
16930;Mayte Villalba
16931;José Miguel García Carande
16932;Mujer José
16933;Vitorino
16934;Acompañante Fdo.
16935;Madre José
16936;Minot
16937;Arpita
16938;Dueña del burdel
16939;Pólux
16940;Cástor
16941;Doctor 2
16942;Doña Barbuda
16943;Ayudante del comisario
16944;Polimorfista
16945;Alteria
16946;Joven pecosa
16947;Doctor 1
16948;Voz Contreras
16949;Voz mujer calle
16950;Director de la biblioteca
16951;Chico en la biblioteca
16952;Director de teatro
16953;Laly Soldevila
16954;Fatty Marcos
16955;Señor Llorens
16956;Indigente 9
16957;Médico hospital 1
16958;Eduardo Marcos
16959;Indigente 2
16960;Señor Velázquez
16961;Martín Marcos
16962;Doctor Jordán
16963;Haomi
16964;Osvaldo Marcos
16965;Médico hospital 2
16966;Indigente 6
16967;Vingoli
16968;Yoshio
16969;Lola Marcos
16970;Indigente 1
16971;Indigente 4
16972;Compañera de Rita
16973;Doctor Espuela
16974;Recien nacida
16975;Vlas Marcos
16976;Señora Velázquez
16977;Señor Motomiya
16978;Indigente 10
16979;Secretaria del Consulado
16980;Señora Motomiya
16981;Mirita Marcos
16982;Madre de Nieves
16983;Anastasi
16984;Responsable de equipajes
16985;Cocinero japonés
16986;Masako
16987;Leiko
16988;Indigente 7
16989;Recepcionista hotel 5 estrellas
16990;Indigente 8
16991;Indigente 3
16992;Indigente 5
16993;Cónsul
16994;Perkins
16995;Annette
16996;Janet Scott
16997;Pons Prades
16998;Mike Scott
16999;Clean Domingo
17000;Sir Percy de Courcy
17001;Dr. Johnson
17002;Dirty Domingo
17003;Julios Mother
17004;Gypsy Boy
17005;Italian Couple
17006;Interviewee
17007;Concierge #2
17008;Mojacar Porter
17009;Carls Friend
17010;Carl
17011;Antonios Date #2
17012;Police Man
17013;Lancelot
17014;Coyote
17015;Zoes Young Mother
17016;Zoes Mother
17017;Concierge #1
17018;Zoes Young Father
17019;Gregor from Hamburg
17020;Flamenco Group
17021;Clarinet Player
17022;French Girl
17023;Barking Nugget
17024;Bathroom Couple
17025;Anthropologist
17026;Antonios Date #1
17027;Rossy
17028;Rudi
17029;Esposito
17030;La hermana
17031;El violinista
17032;Gallina
17033;Atocha
17034;Almu
17035;Don Leopoldo Contreras de Tejada
17036;Luis Cuartero
17037;Gonzalo Bárcena
17038;Mirna Donald
17039;Jaume Velat
17040;Anne Birdsley
17041;Robin Hood
17042;Duke of Sherwood
17043;Friar Tuck
17044;Gatita
17045;Play Boy
17046;Victòria
17047;Minyona
17048;Ramon Ceballos
17049;Eugene
17050;Simona
17051;Mirella
17052;Mendigorría
17053;Vigilante jurado
17054;Pareja de Taus
17055;Agente 2
17056;Oier
17057;Jefe del taller
17058;Madre de Maritxu
17059;Taus
17060;Rakel
17061;Berasategui
17062;Jefe dispositivo policial
17063;Majara
17064;Escolta 1
17065;Director del colegio religioso
17066;Profesor de biología
17067;Pepe Punki
17068;Tío de David
17069;Profesor de solfeo
17070;Thomas Wilkins
17071;Head Waiter
17072;Mr. Gerald
17073;Mr. Green
17074;Alice Fletcher
17075;El Super
17076;Instructor
17077;Tocinito
17078;Conde Nado
17079;Francin Gálvez
17080;Padre de Avelina
17081;Paquete
17082;Avelina
17083;Mendiguren
17084;Madre de Avelina
17085;Fénix
17086;Supernova
17087;Kronos
17088;Supersonic
17089;Peterson
17090;Prof. Morgan
17091;Borracho del bar
17092;Voz de la nave espacial
17093;Dr. Gulik
17094;Patricia Morgan
17095;Cocinero italiano
17096;Voix du bébé
17097;Le jeune homme
17098;La gynécologue
17099;Le rédacteur en chef
17100;Linvité gynécologue
17101;Le professeur
17102;Lab jeune fille
17103;Le gynécologue
17104;Le présentateur
17105;Le directeur de crèche
17106;Maria Garcia
17107;Jeremy
17108;Linvité psychologue
17109;La kinésithérapeute
17110;La señora
17111;El viejo
17112;El oficinista
17113;Kaminsky
17114;Pordiosera
17115;Viuda López Thompson
17116;Alfredo Le Pera
17117;Colombiano 2
17118;Pianista Prostíbulo
17119;Cabache
17120;Colombiano 1
17121;Acróbata Conventillo
17122;Doña Martha
17123;La Turca
17124;Dueña Taller de Costura
17125;Carlos Gardel y Renzo Franchi
17126;Vecina Conventillo
17127;Mujer Misteriosa
17128;Dueño Bar 2
17129;Vecino Conventillo
17130;Dueño Bar 1
17131;Madre de Carlos Gardel
17132;Bandonconista Cordobés
17133;Rilando Costa
17134;Sra. Crespi
17135;Azuzena Maizani
17136;Policía Colombiano
17137;Vigilant
17138;Matarife
17139;Pelopoya
17140;Dona Fragua
17141;Said
17142;Policía coche #2
17143;Abdelkader
17144;Figuras
17145;Visitant
17146;Hijo Figuras
17147;Aristòcrata
17148;Fouces
17149;Amic Said #2
17150;Amic Said #1
17151;Home orquesta
17152;Cantant jota
17153;Foruño
17154;Muntsa
17155;Interrogador 2
17156;Mare de Said
17157;Interrogador 1
17158;Advocat
17159;Dona Figuras
17160;Company de Paco
17161;Àvia de Said
17162;Púas
17163;Fatmeh
17164;Susanna
17165;Robira
17166;Xuxo
17167;Policía coche 1
17168;Fray Clemente
17169;Fray Liborio
17170;Amante de Javier
17171;Abogado de Sonia
17172;Guardabosque
17173;Seminarista
17174;Secretario judicial
17175;Empresario contaminante
17176;Monjita
17177;Monjota
17178;Abogado pesado
17179;Mujer del alcalde
17180;Chófer empresario
17181;Mecanógrafa alcalde
17182;Cocinera bar puerto
17183;Funcionario urbanismo
17184;Agente Reverte
17185;Hija del alcalde
17186;Chica limpieza
17187;Secretario pleno
17188;Bubilla
17189;Concejal tránsfuga
17190;Funcionario B. Social
17191;Obrero bar grande
17192;Adela Mora
17193;Paco Barroso
17194;Comisario Egaña
17195;Madre de Ion
17196;Sansinenca
17197;Repartidora
17198;král Leopold
17199;Princ viliam
17200;Ruzenka
17201;Mária
17202;král Filip
17203;Old Vilem
17204;Víla
17205;Královná
17206;Dióxenes
17207;Rector Kramer
17208;Gastón Pallín
17209;Salat
17210;Toni Amor
17211;Actriz de culebrón
17212;Doctor Kramer
17213;Teté Morán
17214;Profesor Cardenal
17215;Esmeralda Velasco
17216;Profesor Ortega
17217;Amilibia
17218;Simon De Palma
17219;Elvira Verhoeven
17220;Detective Murat
17221;Il Padrino
17222;The Godfather
17223;Casanovas
17224;Hermano Casanovas
17225;Pascualo
17226;Monja Jefe
17227;Inspector Ramírez
17228;Señora María
17229;Vocalista
17230;Lechero padre
17231;Inmaculada
17232;Teresa Manzanero
17233;Pascualo hijo
17234;Rafaelo
17235;Leonardo Gala
17236;Amiga de Verónica
17237;Verónica Gala
17238;Maruchi
17239;Amigo de Verónica
17240;Rebeca Giner
17241;Cliente tienda de fotos
17242;Regidor T.V.
17243;Dependiente Tienda Fotos
17244;Juez Domínguez
17245;Letal
17246;Figuración
17247;Realizador T.V.
17248;Medico Carcel
17249;Negro Isla Margarita
17250;Policia Pañuelo
17251;Maquilladora 2.ª
17252;Policía T.V.
17253;Madre del Juez Domínguez
17254;Capellán Hospital
17255;Becky del Páramo
17256;Maquilladora 1.ª
17257;Dumper
17258;Card Player
17259;Skave
17260;Halsey
17261;Kashtok
17262;Cloyd
17263;Garmes
17264;Calvera
17265;Cangey
17266;Kane
17267;Kiefer
17268;Tyree
17269;Musician: El Nuevo Quinteto Real
17270;María Elman
17271;Julio Bocca
17272;Daniel Stein
17273;Palmira Fuentes
17274;Ana Segovia
17275;Dance Teacher
17276;Carlos Nebbia
17277;Waldo Norman
17278;Young Female Singer
17279;Angelo Larroca
17280;Bandoneón Player 2
17281;Man Investor 1
17282;Elena Flores
17283;Bandoneón Player 1
17284;Man Investor 2
17285;Larrocas Father
17286;Boy Ramos
17287;Homero Fuentes
17288;Bodyguard 2
17289;Laura Fuentes
17290;Woman Investor 2
17291;Sergio Lieman
17292;Ernesto Landi
17293;Andrés Castro
17294;Bodyguard 1
17295;Mario Suárez
17296;Dr. Ramírez
17297;Woman Investor 1
17298;Madre de Mariana
17299;Mauricio Moris Birabent
17300;Marianna
17301;Tango
17302;Amigo de Tasio
17303;Tasio adulto
17304;Padre de Tasio
17305;Paulina, mujer de Tasio
17306;Hermano de Tasio
17307;Tasio niño
17308;Guarda, enemigo de Tasio
17309;Tasio adolescente
17310;Madre de Tasio
17311;Drivers school teacher
17312;Puente
17313;Notary
17314;Hunter #3
17315;Hunter #2
17316;Luján
17317;Uncle Bordetas
17318;Hunter #1
17319;Laín
17320;Chief Nurse
17321;Gianni
17322;Poliziotto
17323;Segretaria
17324;Teresa Marsé
17325;Chica Yonqui
17326;Cliente Negro
17327;Encapuchado Cicatriz
17328;Yaqui
17329;Trabajo
17330;Novia 3
17331;Genaro
17332;Azafataaa
17333;Matuja
17334;Informativos
17335;Director cadena
17336;Naphtai, the driver
17337;Marie Louni
17338;Inspector Georges Roche
17339;One of the murderers of Roche
17340;Legraines Assistant
17341;Demin
17342;Max Richard
17343;Scherner
17344;Hermolin
17345;Dennis Pew
17346;Second Terrorist
17347;Maître Legraine
17348;Dr. Denker
17349;Andre Ilytch
17350;False Secretary
17351;Inspector with Roche
17352;First Terrorist
17353;Foche
17354;Françoise as Child
17355;A passer by on the Champs-Elysées
17356;Mr.Johnson
17357;Stalin
17358;Son of the killed Persian
17359;Furia
17360;Baroness Irina
17361;Paul Radeck
17362;Mrs. Radeck
17363;Kallman
17364;Pacual
17365;Justita
17366;Consolación
17367;Madrina
17368;Patas
17369;Bólido
17370;Vleriana
17371;Aunt Maria
17372;Viviana
17373;Doctor Álex Céspedes
17374;Doctor Gordillo
17375;Director del sanatorio
17376;Doctora Madrigal
17377;Doctora Redondo
17378;Doctor Ríos
17379;Doctora Sol Esteve
17380;Doctor Rosales
17381;Inspector Sánchez
17382;Viajero
17383;Ayudante de cámara
17384;Encargado de vídeo
17385;Eléctrico 2.
17386;Ayudante de producción
17387;Decoradora
17388;Productora
17389;Maquinista
17390;Cluá
17391;Auxiliar de cámara
17392;Eléctrico 1.
17393;Railroad Worker
17394;3rd woman
17395;Father Guilherme
17396;Kid in the Store
17397;Palhanecas
17398;Ti Inácio
17399;Zagalote
17400;Dr. Freitas
17401;Godfather
17402;Ti Picheleira
17403;Inmate 1
17404;Custódia
17405;Ti Augusta
17406;Zé Corujão
17407;Second Guard
17408;First Guard
17409;Ti António
17410;Dr. Moreira
17411;Artur Lopes
17412;D.Rita
17413;Inmate 2
17414;Shepard
17415;Laurence Danville
17416;Monsieur Danville
17417;Madame Danville
17418;Mujer del granjero
17419;Mikel Uriarte
17420;Soldado bosnio 1
17421;Técnico Canal Plus 2
17422;Mujer violada
17423;Cámara de Olivier
17424;Oficial en el casino
17425;Laura Riera
17426;Soldado bosnio 2
17427;Soldado bosnio 4
17428;Soldado bosnio 3
17429;Técnico TV Bosnia 1
17430;Chica histérica
17431;Técnico TV Bosnia 2
17432;Olivier
17433;Técnico Canal Plus 1
17434;Jadranka
17435;Conserje Videoteca
17436;Profesor 1º
17437;Padre Angela
17438;Sena
17439;Bosco Herranz
17440;Encargada C. Ventas
17441;Profesor 2º
17442;Figueroa
17443;Vigilante Tren
17444;Encargado tren
17445;Madre Angela
17446;Hermana Dolores
17447;Mormón 2
17448;Sor Lucía
17449;Mormón 1
17450;Curioso
17451;Merchant
17452;Mrs. Salazar
17453;Pearl Expert
17454;Padre Gallardo
17455;Mrs. Santos
17456;General Velez
17457;Sra. Aguirre
17458;Aguirres Servant
17459;Yerma
17460;Concha - Lorcas Sister
17461;Singer - Rey Chico
17462;Singer - Sacromonte
17463;Angelina Gonzalez
17464;Nestor Gonzalez
17465;Ricardos Daughter
17466;Ricardos Son
17467;Young Lydia
17468;Angry Man
17469;Dancer - Rey Chico
17470;Cortez
17471;Guitarist - Rey Chico
17472;Dancer - Sacromonte
17473;Centeno
17474;Himself - Reviews Honour Guard with Hitler
17475;Madrid Thug 1
17476;Juan in Yerma
17477;Thug 2
17478;Concierges Wife
17479;Himself - Reviews Honour Guard with Franco
17480;Guitarist - Sacromonte
17481;Colonel Aguirre
17482;Vicente Fernandez
17483;Lorcas Father
17484;Gravedigger
17485;Roberto Lozano
17486;Jorge Aguirre
17487;Old Woman in Yerma
17488;Lorcas Friend Marcos
17489;Young Ma Eugenia
17490;Carlota Gonzalez
17491;Nacha Montero
17492;Young Ricardo
17493;Gonzalezs Mother
17494;Publisher
17495;One-Legged Man
17496;Maria Eugenia
17497;Lorcas Mother
17498;Madrid Thug 2
17499;Yerma Dancer
17500;Enferma
17501;Dueño del Cine
17502;Fotografo de Prensa
17503;Critico de Cine
17504;La Sala
17505;Marido de la Embarazada
17506;Gang Leader
17507;General Custer
17508;Herself - Presenter
17509;Alison Hayes
17510;MC
17511;Usher
17512;Young Customer
17513;Bar Manager
17514;Sylvia Weld
17515;Victor Bukowski
17516;Young Actor
17517;Shoplifter
17518;Dave Summers
17519;Man at theatre
17520;Ghost
17521;Sister Mariana
17522;Mother Agueda
17523;Exorcist
17524;Doña Elvira Dauphin
17525;Sister Ursula
17526;Ramon de Medeira
17527;Angela Dauphin
17528;Spokesman
17529;Father Lorenzo Rojas
17530;Sister Camila
17531;Father Pablo
17532;Novice
17533;Sister Ines
17534;Matilde de la Venegas
17535;Inquisitor
17536;Lianas Bodyguard
17537;Demon
17538;Dean Corso
17539;Witkin
17540;American Businessman
17541;Andrew Telfer
17542;Baroness Kessler
17543;Boris Balkan
17544;1st & 2nd Workmen
17545;Pablo & Pedro Ceniza
17546;Homeless
17547;Liana Telfer
17548;Daughter-In-Law
17549;Cabby
17550;Cafe Owner
17551;Bernie
17552;Old Mans Son
17553;Victor Fargas
17554;Hotel Porter
17555;Small
17556;Jonas
17557;Beauty
17558;The Judge
17559;Valentine April
17560;Policeman in the Police Station
17561;Captain Mong
17562;Owner of the Coffee Shop
17563;Rev. Frans Niemand
17564;Owner of the Restaurant
17565;Edgar Allan Poe
17566;Young Clerk
17567;Cyrano de Bergerac
17568;Justine de Winter
17569;Queen Anne
17570;Lamballe
17571;Caddie
17572;Ireton
17573;Olympe
17574;Commedia player
17575;Tall Lackey
17576;De Guiche
17577;Captain Groslow
17578;Lady-in-Waiting
17579;Oliver Cromwell
17580;Raoul
17581;Duchesse de Longueville
17582;Duke of Beaufort
17583;Cardinal Mazarin
17584;Big Lackey
17585;Charles I
17586;French Executioner
17587;Headsman
17588;Chevreuse
17589;Burly Demonstrator
17590;Gentleman on Horseback
17591;High Bailiff
17592;Lt. Nina Crowley
17593;Contek 1
17594;Man on Tapes
17595;Capt. Phillips
17596;Barton
17597;Sven
17598;Ana Rivera
17599;CEO Steensland
17600;Wick Hayes
17601;Sailor OTAN
17602;Joe Kane
17603;Contek 2
17604;Robbins
17605;Hutchings
17606;Derek
17607;Rupert
17608;Chairman of The Board
17609;Mrs. America
17610;Alistair
17611;Vicki
17612;Chiquita
17613;Mr. Caldeiro
17614;Mrs. Caldeiro
17615;Smythe
17616;Oldberg
17617;Ticket Girl
17618;Customs Officer 2
17619;Mr. America
17620;Young Rupert
17621;Old Gentleman
17622;Secretary 2
17623;Secretary 1
17624;Office boy
17625;Uncle Serge
17626;Older Board Member
17627;Chas
17628;Boy with Ball
17629;Customs Officer 1
17630;Screaming Woman
17631;Alberto Torena
17632;Alex Reed
17633;Simone Rosset
17634;Henchman #3
17635;Riverside Child
17636;Cab Driver
17637;Cuban Ambassador
17638;Michael Dane
17639;Dick Powell
17640;Henchman #1
17641;Mistress
17642;Belgado
17643;CIA Operative
17644;Henchman #2
17645;Police Captain
17646;Moon
17647;Star
17648;Hectors father
17649;Hectors mother
17650;Ratolí
17651;Bibu
17652;Sun
17653;Planet
17654;Amador
17655;Hermana de Florita
17656;Dr. Pedro Martín
17657;Ricarda
17658;La dueña de la pensión
17659;Cartucho
17660;La madre de Cartucho
17661;Charo, la madre de Matías
17662;El director general
17663;Steinberg
17664;Muecas
17665;Similiano
17666;Marido de Celia
17667;Deshollinador
17668;Médium
17669;Amando
17670;Maly
17671;Lola-Lola
17672;Pitillo
17673;Capitana
17674;Picador
17675;Llorens
17676;Cómico
17677;Pareja Primera
17678;Teseo
17679;Guardian
17680;Actor Bottom
17681;Felix Garbisu
17682;Hada 1
17683;Reina Amazonas
17684;Hada negra
17685;Contertulia
17686;Hada 4
17687;Rubia Angelical
17688;Maestro Filosofo
17689;Hada 2
17690;Hada 3
17691;Oscura
17692;Ángel Bengoelxeo
17693;Tío Ángel
17694;Mujer Miñón
17695;Ángela Hija
17696;Miñón
17697;Ulloa
17698;Conxa
17699;Sra. de Sicart
17700;Tinent Vilaseca
17701;Luís Rañes
17702;Arnau
17703;La Cantero
17704;Conxita
17705;Sr. de Sicart
17706;Eduard de Sicart
17707;Miss Margaret
17708;Fill del masover
17709;Carmen - vecina de Juan
17710;Brandon
17711;María - mujer de Alberto
17712;Juan - ex-marido de Carmen
17713;Miguel - amante de María
17714;Carmen - ex-mujer de Juan
17715;Cristobal Montoto
17716;Ivan - hijo de Juan y Carmen
17717;Nacho Veguillas
17718;Doña Rosita Pintado
17719;Quintín Pereda
17720;Barón de Benicarles
17721;Domiciano Gándara
17722;Chinita
17723;Doctor Polaco
17724;Tirano Banderas
17725;Doctor Juldain
17726;Tobi López
17727;Compañero de Marga
17728;Profesor Burman
17729;Hombre en el almacén
17730;Chica Autobus
17731;Ana Rosa
17732;Muchacho matón
17733;Hombre manta 1
17734;Luis Enrique
17735;Domador
17736;Hombre manta 2
17737;Finsterlin
17738;Bergmann
17739;Blai
17740;Max Merkel
17741;Sartorius
17742;Sr. Smithson
17743;Sra. Smithson
17744;La Sucia
17745;Ariel
17746;Mr. Taylor
17747;Mr. Colman
17748;Manolo Ortega
17749;José Heredia Jiménez Petaca
17750;Roby
17751;Empleada Tanatorio
17752;Actriz Show
17753;Sor Inés
17754;Policía Prensa
17755;Carajaula
17756;Secretaria Otaolea
17757;Blasco
17758;Actor Show
17759;Camarero Bar cutre
17760;Chica Yonki
17761;Jefe Portugueses
17762;Ruedas
17763;Márquez
17764;Casares
17765;Alcober
17766;Yael
17767;Margo
17768;Heart Recipient
17769;Doctor en Un tranvía llamado Deseo
17770;Huma Rojo
17771;Verónica Forqué Double
17772;Birdie
17773;Agrado
17774;Heart Recipients Wife
17775;Travesti 2
17776;Travesti 1
17777;Capellan
17778;Realizador TV
17779;Antunez
17780;Pinche 2
17781;Ternera
17782;Muñagorri
17783;Funcionario guia
17784;Cubana
17785;Agente CIA
17786;Padre Rebollo
17787;Maguila
17788;Azuara
17789;Pajarito
17790;Mameluco
17791;Pilar Barrachina
17792;Landero
17793;Pastor León
17794;Pinche 1
17795;Tornicelli
17796;de la Fuente
17797;Jaramillo
17798;Facundo Bonilla
17799;Abuelo de Julito
17800;Importante
17801;Pedro, el tuerto
17802;Aniceto García
17803;Inspector Closseau
17804;Michelle
17805;Esposa de Montan
17806;Esposa del comisario
17807;Gerard Roland
17808;Montan
17809;Comisario Alain
17810;Hijo de Juan Luis
17811;Mujer de la noche
17812;Le policier salle de contrôle
17813;Lemployé de Bateaux-Mouche
17814;Bébert, le planton
17815;Le policier qui accompagne Suzana
17816;2e C.R.S
17817;Le douanier
17818;Serge
17819;Knak
17820;Inspecteur commissariat
17821;Le passager agressé
17822;2e passager Libanais
17823;1er passager Libanais
17824;3e C.R.S
17825;Policier contrôle 1
17826;Zola
17827;1er C.R.S
17828;Lhôtesse Royal Nepal Airlines
17829;Policier commissariat
17830;Suzana, la femme dArturo
17831;Le chauffeur du car
17832;Monsieur Armanet
17833;Arturo Conti
17834;Le restaurateur
17835;Policier contrôle 2
17836;Juana De Torrellas
17837;Señora de Durán
17838;Gabey
17839;Luis - niño
17840;Duke De Olivares
17841;Claire Huddesen
17842;Hombre del puro
17843;Cayetano
17844;Quinqui del billar
17845;Toneti
17846;Dominguero
17847;Colillas
17848;DJ Danch
17849;Graziano
17850;Milagritos
17851;Motero billares
17852;Farrelli
17853;Israel
17854;Felipe Torrente
17855;Otra camarera
17856;Liborio
17857;El Francés
17858;Freak ultramarinos
17859;Clienta pescadería
17860;Estudiante pescadería
17861;Malaguita
17862;Mendoza
17863;José Luis Torrente
17864;Camarera embarazada
17865;Gumo
17866;Lio-Chi
17867;Michel Aumont
17868;Homeless man
17869;Denise, the make up artist
17870;A producer
17871;Karim, the sound engineer
17872;Elisa, Benjamins sister
17873;Sydney, the costume designer
17874;Benjamin Ballon, the director
17875;Leïla, Benjamins girlfriend
17876;Martine, the first assistant director
17877;Eric, the cinematographer
17878;Carmen Maura, the movie star
17879;Nounours, chief electrician
17880;Production designer
17881;Nikita, the hairdresser
17882;Production designer 2
17883;Jeanne, the baby
17884;Catherine, the production accountant
17885;Christine, the producer
17886;Doctora jove
17887;Porter
17888;Campió
17889;Doble Virginia
17890;Dependent tenda
17891;Criat
17892;Policia gran
17893;Policia jove
17894;Dona orfandat
17895;Jove
17896;Gonzalez
17897;Jéssica
17898;Kim Lombard
17899;William Lombard
17900;Sgt. Benitez
17901;Captain Sylvester
17902;The Inspector
17903;Foreign Office Minister
17904;Vlad
17905;Vlads Woman
17906;George Child
17907;Mihnea
17908;Dragos
17909;Lucia - The Empress
17910;Abraham at 6
17911;Pope
17912;George Vlaicu
17913;Abraham at 13
17914;Old Prisioner
17915;Young Woman at Restaurant
17916;Minister of Culture
17917;Dumitru
17918;Laura Cocea
17919;Young Officer
17920;Austrian Police
17921;Alexandru
17922;Militian
17923;Passing By
17924;Abraham at 3
17925;Cristea
17926;Paul Grünn
17927;Partisan
17928;Several characters
17929;Otto Kramer
17930;American Correspondent
17931;American Officer
17932;von Holtz
17933;Schmitt
17934;German Officer
17935;Ingrid Schüler
17936;American Gentleman
17937;Herbolario
17938;Don Gerau
17939;El viajante
17940;Eduardo Fuentes
17941;Padre de Marta
17942;Cureillista 4
17943;Cura 2
17944;Toni Encargado Rosales
17945;Camarero Pepe City Bar
17946;Universitario 3
17947;Capitán General
17948;Srta. Toni 1 Chacalay
17949;Madre del Bola
17950;Chica 1 Rosales
17951;José - Hermano de Manuel
17952;Catalina Rosales
17953;Catedrático
17954;La Pilar
17955;Arsenio
17956;La China
17957;Tranviario
17958;Capuchiino
17959;Mujer de Mahoma
17960;Tipo Estación
17961;Señora Gorda
17962;Viejo Chodos
17963;Chica 1 Chacalay
17964;Mahoma
17965;Vocalista 2 Rosales
17966;Cureillista 1
17967;Esparza
17968;Tía del Bola
17969;Cureillista 2
17970;Mujer Manifestación
17971;Padre Cáceres
17972;Agente Estación
17973;El Semo
17974;Universitario 2
17975;Cura 1
17976;Soldado Malvarrosa
17977;Padrino Boda
17978;Chica 2 Rosales
17979;Chacón
17980;Srta. Toni 2 Chacalay
17981;Cureillista 3
17982;Invitada Boda
17983;Consuelito Romero
17984;Pobre Músico Boda
17985;Angelo Niño
17986;Jornalera
17987;Niño barracon
17988;Rena
17989;Niño Cantior
17990;Niño gitano
17991;Hortense Fleury
17992;Oncle Etienne
17993;Juan El Gato
