Obra
idObra;titulo;fechaProduccion
1977;Atrapado;1983
1978;Atrapados en el miedo;1985
1979;Atur;1978
1980;Atómica;1998
1981;Augurio: Primera parte de vestida de fiesta;1981
1982;Augustin, roi du Kung-fu;1999
1983;Autopista A-2-7;1977
1984;Autopista B30;1977
1985;Autopista, unha navallada á nosa terra;1977
1986;Autopsia;1999
1987;Ave Fénix;1995
1988;Ave María;1999
1989;Aventuras de Pinín y sus amigos;1979
1990;Avisa a Curro Jiménez;1978
1991;Ay qué ruina;1979
1992;Ayuda;1999
1993;Ayutaya, el fin de una ciudad;1980
1994;Añoranzas;1982
1995;B;1996
1996;Bacanal en directo;1979
1997;Bacanales romanas;1982
1998;Bacanales romanas, II Parte;1985
1999;Badis;1990
2000;Bahía blanca;1984
2001;Baja corazón;1992
2002;Bajarse al moro;1989
2003;Bajo en nicotina;1984
2004;Bajo la arena;1992
2005;Bajo la piel;1996
2006;Bajo un cielo extraño;1994
2007;Bajomonte;1993
2008;Bakterion;1982
2009;Balada da Praia dos Cães;1987
2010;Bandera negra;1986
2011;Bandidos;1991
2012;Bangkok, cita con la muerte;1985
2013;Banter;1986
2014;Bar;1987
2015;Bar-Cel-Ona;1987
2016;Barbacoa sangrienta;1997
2017;Barcelona Connection;1988
2018;Barcelona i el mar;1982
2019;Barcelona i Gaudí;1984
2020;Barcelona sur;1981
2021;Barcelona és de tots;1980
2022;Barcelona, lament;1990
2023;Barrio;1998
2024;Barrios altos;1987
2025;Barriotonia;1998
2026;Barroco;1989
2027;Barça (Historia del F.C. Barcelona);1975
2028;Batida de raposas;1976
2029;Baton Rouge;1988
2030;Bazar Viena;1990
2031;Bearn o la sala de las muñecas;1983
2032;Beatriz;1976
2033;Belle epoque;1992
2034;Belles, blondes et bronzées;1981
2035;Belmonte;1995
2036;Beltenebros;1991
2037;Berenice;1985
2038;Berlín Blues;1988
2039;Bermude: la fossa maledetta;1978
2040;Bernegal;1978
2041;Bert;1998
2042;Besame;1989
2043;Besos y abrazos;1997
2044;Best Seller;1982
2045;Best-Seller: El premio;1996
2046;Bianco Apache;1987
2047;Bienaventura El Bruto;1987
2048;Bienes de consumo y calidad de vida;1982
2049;Bienvenido, Mister Krif;1975
2050;Big Wendy;1995
2051;Bihotzez;1985
2052;Bilbao;1978
2053;Black;1998
2054;Black Venus;1983
2055;Blanca Madison;1998
2056;Blanca o la luna;1996
2057;Blanco o negro;1990
2058;Blanco perfecto;1996
2059;Blancor;1975
2060;Bloody Maruja;1999
2061;Blue Gin;1992
2062;Boca a boca;1995
2063;Bocamina;1999
2064;Bodas de sangre;1981
2065;Bomba de relojería;1998
2066;Bon Nadal;1998
2067;Bona nit;1995
2068;Boom Boom;1990
2069;Boris Godounov;1989
2070;Borneo;1997
2071;Borrasca;1978
2072;Botas negras, látigo de cuero;1983
2073;Bragas calientes;1983
2074;Bragas húmedas;1984
2075;Bragueta historia;1986
2076;Brain;1991
2077;Breaking the Waves;1996
2078;Breu encontre;1993
2079;Breve trayectoria de unas aspas de molino;1980
2080;Brindis en la huerta;1979
2081;Bronze;1990
2082;Bruja, más que bruja;1976
2083;Brujas;1996
2084;Brujas mágicas;1981
2085;Brumal;1988
2086;Bruseles;1991
2087;Brácula. Condemor II;1997
2088;Buenas intenciones;1999
2089;Buenas noches;1997
2090;Buenas noches, señor monstruo;1982
2091;Bueno y tierno como un ángel;1989
2092;Bufons i reis;1994
2093;Buitres sobre la ciudad;1981
2094;Bulimia;1999
2095;Burlanga;1992
2096;Burro;1989
2097;Burrp!;1996
2098;Buría busca Burías;1998
2099;Buscando a Perico;1982
2100;Buñuel;1984
2101;Bwana;1996
2102;Bámbola;1996
2103;Bésame, tonta;1982
2104;Cera un castello con 40 cani;1990
2105;Cè un fantasma nel mio letto;1981
2106;Cabeza de boi;1996
2107;Cabeza de Vaca;1991
2108;Cabo de vara;1978
2109;Cachito;1996
2110;Cachorro;1996
2111;Cacique Bandeira;1975
2112;Cada ver es...;1981
2113;Cadáveres para el lunes;1994
2114;Café de puchero;1998
2115;Café para tres;1998
2116;Café, amor y estereofonía;1979
2117;Café, coca y puro;1985
2118;Cal dous estraños;1991
2119;Cales y cantos (La Mancha III);1978
2120;California;1977
2121;Call Girl: La vida privada de una señorita bien;1976
2122;Calor... y celos;1996
2123;Calvos anónimos;1998
2124;Calé;1987
2125;Camada negra;1977
2126;Camas;1997
2127;Cambio de sexo;1977
2128;Camelamos naquerar;1976
2129;Camila;1984
2130;Caminantes nocturnos;1996
2131;Camino de Santiago;1982
2132;Camino solitario;1984
2133;Caminos de tiza;1988
2134;Camiños de busca;1999
2135;Campamento internacional Uiaa Nun-Kun;1989
2136;Campeones;1997
2137;Campos de Níjar;1984
2138;Camí de tango;1994
2139;Canciones de nuestra vida;1975
2140;Canciones para después de una guerra;1976
2141;Canción de cuna;1990
2142;Canción de cuna;1994
2143;Canción de la trilla;1975
2144;Canción triste de...;1989
2145;Canela que tú me dieras;1995
2146;Canet Rock;1976
2147;Caniche;1979
2148;Cantata de Santa María de Iquique;1975
2149;Caperucita y Roja;1977
2150;Capità Escalaborns;1991
2151;Capullito de alhelí;1986
2152;Car Crash;1981
2153;Car-Men (Hombres-Coches);1984
2154;Cara de acelga;1987
2155;Cara quemada;1980
2156;Caracol, col, col;1995
2157;Caray con el divorcio;1982
2158;Caray con la viejecita;1982
2159;Carboneros de Navarra;1981
2160;Cariño mío, ¿qué me has hecho?;1979
2161;Cariño, he enviado a los hombres a la luna;1998
2162;Cariñosamente infiel;1980
2163;Carlas Song;1996
2164;Carlos Chaverri;1998
2165;Carlota: Amor es... veneno;1981
2166;Carmen;1983
2167;Carmen 3.G.;1979
2168;Carmen nue;1984
2169;Carmín;1983
2170;Carnaval;1990
2171;Carnaval de Pueblo;1987
2172;Carnaval en Tenerife;1976
2173;Carne apaleada;1978
2174;Carne de cerdo;1984
2175;Carne trémula;1997
2176;Carranze;1994
2177;Carrera nocturna;1987
2178;Carreteras secundarias;1997
2179;Carta a nadie;1984
2180;Cartas de amor de una monja;1978
2181;Cartas del parque;1989
2182;Cartas desde Huesca;1993
2183;Cartells dun poble en guerra;1975
2184;Carícies;1998
2185;Casa de citas;1978
2186;Casa Manchada;1977
2187;Casablanca revisitada;1992
2188;Casas viejas;1983
2189;Casc Antic;1978
2190;Casi veinte horas;1999
2191;Caso cerrado;1985
2192;Casta e pura;1981
2193;Castellers (Castillos humanos);1978
2194;Castilla eterna;1975
2195;Castillos - Museo de España: Castillo de Perelada;1975
2196;Casting;1998
2197;Casual Wear;1999
2198;Catalans universals;1980
2199;Catedral;1997
2200;Catherine Chérie;1982
2201;Catorce estaciones;1991
2202;Caudillo;1977
2203;Causa abierta contra el genocidio;1998
2204;Cautivos de la sombra;1994
2205;Cazadores;1997
2206;Cazar un gato negro;1977
2207;Caída libre;1994
2208;Caídos del cielo;1990
2209;Caín;1987
2210;Cecilia;1982
2211;Celedonio y yo somos así;1977
2212;Celos;1999
2213;Cena de asesinos;1989
2214;Cenizas a las cenizas;1993
2215;Centauro;1988
2216;Cet obscur objet du désir;1977
2217;Cha-cha-chá;1998
2218;Chantaje Nº 5;1992
2219;Chapuza uno;1976
2220;Chasco;1994
2221;Chatarra;1991
2222;Chechu y familia;1992
2223;Chely;1977
2224;Chernov/Chernov;1990
2225;Chevrolet;1997
2226;Chicano;1980
2227;Chicles;1996
2228;Chihuahua;1991
2229;Chillida;1978
2230;Chispita y sus gorilas;1982
2231;Chocolate;1980
2232;Chopicalqui 6.000. Andes del Peru;1975
2233;Christ;1984
2234;Christina y la reconversión sexual;1984
2235;Christine fue la culpable;1979
2236;Christopher Columbus: The Discovery;1992
2237;Churros, azúcar y otros sueños;1996
2238;Chéreau - Lenvers du théâtre;1986
2239;Cicuta;1998
2240;Cien kilos de inspiración;1991
2241;Cien maneras de hacer el pollo al txilindrón;1997
2242;Cien puntos para Julián Pintos;1981
2243;Ciencias naturales;1975
2244;Cientificament perfectes;1996
2245;Cinco años de mi vida;1988
2246;Cinco maneras de ver el placer;1985
2247;Cinco mujeres a todo gas;1992
2248;Cinco tenedores;1979
2249;Cinefília;1983
2250;Cinematógrafo 1900;1979
2251;Cinquantenari;1979
2252;Cipolla Colt;1975
2253;Cira;1996
2254;Cita;1996
2255;Cita con Alberto;1993
2256;Ciudad Baja (Downtown Heat);1994
2257;Ciudadanos bajo sospecha;1994
2258;Ciénaga;1993
2259;Clara;1998
2260;Clara es el precio;1975
2261;Clara foc;1991
2262;Claustro románico de Silos;1985
2263;Clavelitos;1993
2264;Climax;1977
2265;Climax/El proceso;1977
2266;Clips;1994
2267;Cloven Hoofed;1998
2268;Club Cala Azul;1975
2269;Cocaína;1980
2270;Coitado do Jorge;1993
2271;Colegas;1982
2272;Colegialas lesbianas y el placer de pervertir;1983
2273;Colorín colorado;1976
2274;Comamos y bebamos todos de El;1992
2275;Comando Txikia: Muerte de un presidente;1976
2276;Combate;1976
2277;Comin at Ya!;1981
2278;Commando terrorista;1990
2279;Como la uña de la carne;1978
2280;Como matar a papá... sin hacerle daño;1975
2281;Como se hizo: Acción mutante;1993
2282;Como tú quieras;1992
2283;Como un adiós;1983
2284;Como un relámpago;1996
2285;Companys, procés a Catalunya;1979
2286;Compañero de viaje;1979
2287;Completo confort;1997
2288;Compramos gente;1988
2289;Comunicat oficial;1982
2290;Con el culo al aire;1980
2291;Con el rabo entre las piernas;1981
2292;Con flores a María;1977
2293;Con gli occhi chiusi;1994
2294;Con la lucidez que nos da el paso del tiempo;1984
2295;Con la música a otra parte;1975
2296;Con las bragas en la mano;1982
2297;Con mucho cariño;1977
2298;Con un pie en la tumba;1998
2299;Con uñas y dientes;1977
2300;Confesiones íntimas de una exhibicionista;1983
2301;Confesión a Laura;1990
2302;Confluencias;1998
2303;Conquest;1983
2304;Consultorio sexológico;1980
2305;Contactos;1997
2306;Contaminación Biodigital;1998
2307;Contar;1994
2308;Contestatarios (Poemágenes 1);1975
2309;Continental;1990
2310;Continuum 1;1975
2311;Contos de Alentraia: Tornabón;1994
2312;Contra el viento;1990
2313;Contra el águila y el león;1999
2314;Contra la pared;1988
2315;Contrarreloj;1996
2316;Convivencia;1984
2317;Cop de porta;1993
2318;Copia cero;1982
2319;Copia nueva;1997
2320;Corazón de cristal;1986
2321;Corazón de papel;1982
2322;Corazón loco;1997
2323;Corderos de Dios;1997
2324;Coro de ángeles;1996
2325;Corpus de sang. La revolta social i política dels segadors;1980
2326;Corridas de alegría;1982
2327;Corsarios del chip;1996
2328;Coruña imposible;1995
2329;Cos mort;1987
2330;Cosas nuestras;1999
2331;Cosas que dejé en La Habana;1997
2332;Cosas que nunca te dije;1996
2333;Cosas que olvidé recordar;1999
2334;Cosas que pasan;1994
2335;Coses que passen;1997
2336;Coses que tornen;1977
2337;Costa Brava;1995
2338;Così come sei;1978
2339;Coto de caza;1983
2340;Cousin Bobby;1992
2341;Crimen en familia;1985
2342;Crimen pluscuamperfecto;1999
2343;Crisis;1982
2344;Cristal amarillo;1981
2345;Cristino de Vera (Artistas españoles de hoy);1975
2346;Cristóbal Colón, de oficio... descubridor;1982
2347;Crits sords;1984
2348;Cronaca di un amore violato;1995
2349;Cruza la puerta;1984
2350;Crystalstone;1987
2351;Cràpules;1993
2352;Créeme, estoy muerto;1998
2353;Cría cuervos;1976
2354;Crímenes ejemplares (Cuentos 1 y 2);1983
2355;Crónica de la guerra carlista;1988
2356;Crónica de un instante;1981
2357;Crónica de un vino;1976
2358;Crónica exterior;1976
2359;Crónica sentimental en rojo;1986
2360;Crónicas del bromuro;1980
2361;Cualquier cosa;1976
2362;Cualquier día con Manuela;1990
2363;Cualquier lugar;1998
2364;Cualquier tiempo pasará (cualquier tiempo pasado);1983
2365;Cuando Almanzor perdió el tambor;1984
2366;Cuando Conchita se escapa, no hay tocata;1976
2367;Cuando el bosque avance;1976
2368;Cuando el cuerno suena;1975
2369;Cuando el futuro nos alcance;1999
2370;Cuando el mundo se acabe te seguiré amando;1998
2371;Cuando la caza se vuelve competición;1976
2372;Cuando los maridos se iban a la guerra;1976
2373;Cuando mueras que harás tú?;1979
2374;Cuando te encontré;1999
2375;Cuando vuelvas a mi lado;1999
2376;Cuantísimo peligro;1999
2377;Cuarenta años sin sexo;1979
2378;Cuarteto de La Habana;1999
2379;Cuatro locos buscan manicomio;1980
2380;Cuatro mujeres y un lío;1985
2381;Cuenca hoy;1975
2382;Cuentos de las sábanas blancas;1977
2383;Cuentos eróticos;1980
2384;Cuentos junto al fuego;1982
2385;Cuentos para una escapada;1981
2386;Cuernos de mujer;1995
2387;Cuerpo a cuerpo;1984
2388;Cuestión de suerte;1996
2389;Cuestión de tiempo;1988
2390;Cupido se enamora;1984
2391;Cámara rápida;1996
2392;Cómo enseñar un trabajo;1976
2393;Cómo levantar 1000 kilos;1991
2394;Cómo ser infeliz y disfrutarlo;1994
2395;Cómo ser mujer y no morir en el intento;1991
2396;D.N.I.;1996
2397;Dallas;1975
2398;Dalí;1991
2399;Dame algo;1997
2400;Dame fuego;1994
2401;Dancing Machine;1990
2402;Daniya, jardín del harem;1988
2403;Danzón;1991
2404;Dark Mission: Flowers of Evil;1988
2405;Das Tal der tanzenden Witwen;1975
2406;David;1995
2407;David;1996
2408;Day of the Assassin;1979
2409;De camisa vieja a chaqueta nueva;1982
2410;De Cáceres a Portugal;1978
2411;De fresa, limón y menta;1978
2412;De hombre a hombre;1985
2413;De mica en mica somple la pica;1984
2414;De niña a mujer;1982
2415;De nou a deu;1990
2416;De profesión: polígamo;1975
2417;De tripas corazón;1985
2418;De un instante;1984
2419;Deadly Manor;1990
2420;Decirte que te quiero;1995
2421;Dedicatoria;1980
2422;Degradació de la ciutat;1978
2423;Dejadme vivir;1982
2424;Del amor y de la muerte;1977
2425;Del contorno y sus formas;1976
2426;Del honor de Leonor;1984
2427;Delincuentes de barrio;1998
2428;Delirio damore;1977
2429;Delirios de amor;1986
2430;Delirium;1983
2431;Demasiado caliente para ti;1996
2432;Demasiado corazón;1992
2433;Demasiado para Gálvez;1981
2434;Demasiado viejo para morir joven;1989
2435;Demonios en el jardín;1982
2436;Denver;1985
2437;Depizza depizza;1995
2438;Depravación;1982
2439;Deprisa, deprisa;1981
2440;Derechos humanos ¿Cumpleaños feliz?;1998
2441;Descanse en piezas;1987
2442;Desde el abismo;1980
2443;Desde el tejado;1998
2444;Desenfrenos carnales;1982
2445;Deseo;1976
2446;Deseo carnal;1978
2447;Deseo oculto;1992
2448;Desnuda inquietud;1976
2449;Despertaferro;1990
2450;Despido improcedente;1980
2451;Después de la tormenta;1990
2452;Después de tantos años;1994
2453;Después de... primera parte: No se os puede dejar solos;1983
2454;Después de... segunda parte: Atado y bien atado;1983
2455;Después del sueño;1992
2456;Destiempo;1997
2457;Desvío al paraíso;1994
2458;Detectives sin piedad;1990
2459;Detrás de cada día;1980
2460;Dhaulagiri 8.172 metres. La muntanya de les tempestes;1981
2461;Diada nacional de Catalunya 1977;1977
2462;Diafragma - cero;1976
2463;Diario de invierno;1988
2464;Diario para un cuento;1998
2465;Dichoso mordisco;1976
2466;Die sieben Hügel Roms;1999
2467;Die Standarte;1977
2468;Dies Irae;1998
2469;Dile a Laura que la quiero;1995
2470;Dime una mentira;1993
2471;Dimorfo;1980
2472;Dinero maldito;1979
2473;Dinero sucio;1992
2474;Dios bendiga cada rincón de esta casa;1977
2475;Directissima al Yerupaja Sud 6.438 metres. Huay-Huasch, Serralada de la Verticalitat;1978
2476;Directo al corazón;1991
2477;Discotheque;1999
2478;Disertaciones sobre una coliflor;1999
2479;Disparate nacional;1990
2480;Disparen a matar;1990
2481;Disparen sobre el cineasta;1984
2482;Distrito Picasso;1994
2483;Divinas palabras;1987
2484;Divorcio a la andaluza;1975
2485;Diálogo amor;1976
2486;Doblones de a ocho;1990
2487;Docteur Justice;1975
2488;Dolores;1981
2489;Domingo Fontán, la pasión por la Cartografía;1996
2490;Don Cipote de la Manga;1985
2491;Don Isa;1992
2492;Don Jaume, el conquistador;1994
2493;Don Juan;1998
2494;Don Juan en los infiernos;1991
2495;Don Juan, mi querido fantasma;1990
2496;Don Quijote de Orson Welles;1992
2497;Donde hay patrón...;1978
2498;Donde termina el corazón;1989
2499;Doroteah;1999
2500;Dos;1980
2501;Dos;1999
2502;Dos anys despres;1999
2503;Dos hombres y una mujer;1994
2504;Dos hombres y, en medio, dos mujeres;1977
2505;Dos mejor que uno;1984
2506;Dos pillos y pico;1981
2507;Dos por dos;1997
2508;Dos y dos, cinco;1981
2509;Doscientos lagos;1975
2510;Doscientos metros;1996
2511;Dous enfermos e unha enfermeira;1997
2512;Doña Bárbara;1998
2513;Doña Perfecta;1977
2514;Dr. Curry;1997
2515;Dragón Rapide;1986
2516;Dreamers;1999
2517;Duelo a muerte;1981
2518;Duerme, duerme, mi amor;1975
2519;Dulces coitos in Blue;1985
2520;Dulces horas;1982
2521;Dura lex;1997
2522;Décimo aniversario;1998
2523;Déjeme que le cuente;1998
2524;Démons de midi;1979
2525;Día a día;1978
2526;Días contados;1994
2527;Días de sol;1999
2528;Días de tormenta;1995
2529;Días sin luz;1995
2530;Eco;1996
2531;Edipo e Techné;1997
2532;Eduardo;1990
2533;Egon Schiele;1998
2534;Eh?;1976
2535;Ehun metro;1986
2536;Ein lasterhafter Sommer;1982
2537;El abriguito;1996
2538;El abuelo;1998
2539;El abuelo, la condesa y Escarlata la traviesa;1992
2540;El acto;1979
2541;El acto;1989
2542;El acto sensual;1983
2543;El adúltero;1975
2544;El agua hilvanada;1998
2545;El aire de un crimen;1988
2546;El alcalde y la política;1980
2547;El alegre divorciado;1976
2548;El aliento del diablo;1993
2549;El alijo;1976
2550;El alquiler;1994
2551;El amante bilingüe;1993
2552;El amor brujo;1986
2553;El amor de ahora;1987
2554;El amor es siempre joven;1991
2555;El amor es un juego extraño;1983
2556;El amor perjudica seriamente la salud;1996
2557;El amor sí tiene cura;1991
2558;El anacoreta;1977
2559;El anillo de niebla;1985
2560;El anticristo 2 (Magic London);1989
2561;El anónimo... ¡vaya papelón!;1990
2562;El apolítico;1977
2563;El aroma del Copal;1997
2564;El arreglo;1983
2565;El asalto al castillo de la Moncloa;1978
2566;El asesino de la calle Pradillo;1996
2567;El asesino de muñecas;1975
2568;El asesino de Pedralbes;1980
2569;El asesino del Pepino Pogipol;1994
2570;El asesino llevaba medias negras;1984
2571;El asesino no está solo;1975
2572;El asteroide loco;1980
2573;El ataque de los pájaros;1987
2574;El ataque del hombre mochila;1997
2575;El aullido del diablo;1987
2576;El avispero;1976
2577;El año de las luces;1986
2578;El baile de las ánimas;1994
2579;El baile del pato;1989
2580;El balcón abierto;1984
2581;El Barberillo de Lavapiés;1996
2582;El barranco de Viznar;1976
2583;El barri de Fort Pienc;1979
2584;El barri del Besòs;1982
2585;El bengador Gusticiero y su pastelera madre;1977
2586;El beso de la tierra;1999
2587;El beso del sueño;1992
2588;El beso perfecto;1997
2589;El bosque animado;1987
2590;El Bosque de Piedra;1997
2591;El buga y la tortuga;1995
2592;El buscón;1979
2593;El caballero de la mano en el pecho;1976
2594;El caballero del dragón;1985
2595;El cabezota;1982
2596;El calor de la llama;1976
2597;El calor de septiembre;1979
2598;El caminante;1979
2599;El camino dorado;1979
2600;El campo para el hombre;1975
2601;El canto de la cigarra;1980
2602;El canto de un duro;1997
2603;El caníbal;1980
2604;El capitán Maravilla;1999
2605;El caracol;1996
2606;El carnaval de las bestias;1980
2607;El caso Almería;1984
2608;El caso de los falsos doctores;1996
2609;El català a lescola;1977
2610;El caçador furtiu;1995
2611;El celador;1990
2612;El censor;1989
2613;El cepo;1982
2614;El chiste;1976
2615;El chou de Cho-Juaa;1978
2616;El chupete de Lulú;1985
2617;El cianuro... ¿solo o con leche?;1994
2618;El Cid cabreador;1983
2619;El cielo de las putas;1997
2620;El cielo sube;1991
2621;El clan de los inmorales;1975
2622;El clan de los Nazarenos;1975
2623;El clarinete;1985
2624;El cobrador del gas sólo llama una vez;1992
2625;El colegio de la muerte;1975
2626;El color de las nubes;1997
2627;El columpio;1995
2628;El cometa;1999
2629;El comisario G. en el caso del cabaret;1975
2630;El complot dels anells;1988
2631;El conductor;1998
2632;El consenso;1980
2633;El corazón del bosque;1979
2634;El coronel no tiene quien le escriba;1999
2635;El crack;1981
2636;El crack II;1983
2637;El crepúsculo de las momias;1993
2638;El crimen de Cuenca;1980
2639;El crimen del cine Oriente;1997
2640;El crimen perfecto;1976
2641;El cumplido;1999
2642;El cura ya tiene hijo;1984
2643;El currante;1983
2644;El curso en que amamos a Kim Novak;1980
2645;El darrer instant;1988
2646;El dedo en la llaga;1996
2647;El desencanto;1976
2648;El desnudo en el Museo del Prado;1979
2649;El despertar de los sentidos;1977
2650;El desván de la fantasía;1978
2651;El detective y la muerte;1994
2652;El dia del llibre;1982
2653;El diablo en el paraíso;1999
2654;El diputado;1978
2655;El disputado voto del señor Cayo;1986
2656;El divorcio que viene;1980
2657;El doctor más majete del planeta;1993
2658;El domini del sentits;1996
2659;El donante;1985
2660;El Dorado;1988
2661;El dret de vaga;1978
2662;El día blanco;1990
2663;El día de la bestia;1995
2664;El día del presidente;1979
2665;El día nunca, por la tarde;1994
2666;El día que nací yo;1991
2667;El día siguiente: Larga espera, cita corta 2;1998
2668;El E.T.E. y el Oto;1983
2669;El efecto mariposa;1995
2670;El elegido;1985
2671;El encargo 2 (El gordo);1997
2672;El encargo del cazador;1990
2673;El enigma del yate;1983
2674;El entusiasmo;1998
2675;El equipaje abierto;1999
2676;El equipo Aahhgg;1989
2677;El erotismo y la informática;1976
2678;El erótico enmascarado;1980
2679;El erótico y loco túnel del tiempo;1983
2680;El escarabajo de oro;1999
2681;El escritor, el viejo y el mar;1976
2682;El espantapájaros;1975
2683;El espectro de la guerra;1988
2684;El espiritista;1977
2685;El espíritu de la luna;1993
2686;El evangelio de las Maravillas;1998
2687;El exhibicionista;1981
2688;El extranger-oh! de la calle Cruz del Sur;1987
2689;El extraño amor de los vampiros;1975
2690;El fantasma expressivo;1989
2691;El far;1998
2692;El faro;1998
2693;El fascista, doña Pura y el follón de la escultura;1983
2694;El fascista, la beata y su hija desvirgada;1978
2695;El filandón;1985
2696;El fin de la inocencia;1977
2697;El final;1975
2698;El finiquito;1997
2699;El fontanero, su mujer, y otras cosas de meter...;1981
2700;El fotógrafo;1998
2701;El Francotirador;1978
2702;El fumador de pipa;1995
2703;El globero;1979
2704;El gran Freddy Ortigosa;1976
2705;El gran mogollón;1982
2706;El gran secreto;1980
2707;El gran Serafín;1987
2708;El gran Teatre del Liceu;1981
2709;El grito en el cielo;1998
2710;El guepardo;1979
2711;El hada y las mujeres;1976
2712;El hermano bastardo de Dios;1986
2713;El Higo mágico;1983
2714;El hijo del cura;1982
2715;El hijo es mío;1978
2716;El hijo pródigo;1998
2717;El hilo de cristal;1988
2718;El hombre de al lado;1996
2719;El hombre de cristal;1993
2720;El hombre de la deuda externa;1987
2721;El hombre de la multitud;1986
2722;El hombre de la nevera;1993
2723;El hombre de las palomitas;1989
2724;El hombre de los hongos;1976
2725;El hombre de moda;1980
2726;El hombre del Gran Río;1982
2727;El hombre del pito mágico;1983
2728;El hombre perseguido por un O.V.N.I.;1976
2729;El hombre que mató a Mengele;1985
2730;El hombre que supo amar;1978
2731;El hombre que traficaba versos;1982
2732;El hombre que yo quiero;1978
2733;El hombre y el fuego;1980
2734;El hombre: Un viaje a Estigia;1995
2735;El hotel de los ligues;1983
2736;El huerto del Francés;1978
2737;El Huesped;1999
2738;El huésped de la niebla;1982
2739;El in... moral;1976
2740;El increíble aumento del coste de la vida;1976
2741;El indio Pluma Roja;1975
2742;El infierno prometido;1992
2743;El insomne;1994
2744;El intruso;1996
2745;El invernadero;1983
2746;El invierno en Lisboa;1991
2747;El jardín de cemento;1980
2748;El jardín romántico;1979
2749;El jardín secreto;1984
2750;El jovencito Drácula;1976
2751;El juego de los mensajes invisibles;1992
2752;El juego del diablo;1975
2753;El juego más divertido;1988
2754;El jueves pasado;1977
2755;El juguete y el juego;1975
2756;El juicio final;1992
2757;El laberinto griego;1993
2758;El ladrido;1977
2759;El lago de las vírgenes;1982
2760;El lanzador de Martillo;1998
2761;El largo invierno;1992
2762;El largo sueño de las plantas;1992
2763;El largo viaje de Rústico;1993
2764;El lenguaje de Rossellini;1976
2765;El león enamorado;1979
2766;El libro de buen amor;1975
2767;El libro de buen amor II;1976
2768;El libro profético;1975
2769;El liguero mágico;1980
2770;El llanero solitario;1980
2771;El llanto de la fiera;1998
2772;El llop del bosc;1995
2773;El lobo negro;1981
2774;El love feroz o Cuando los hijos juegan al amor;1975
2775;El Lute (camina o revienta);1987
2776;El Lute II: mañana seré libre;1988
2777;El límite del amor;1976
2778;El lío de papá;1985
2779;El maestro de esgrima;1992
2780;El magnolio;1997
2781;El manzano impenetrable;1999
2782;El mar es azul;1989
2783;El mar y el tiempo;1989
2784;El maravilloso mundo del sexo;1978
2785;El marido perfecto;1993
2786;El marqués, la menor y el travesti;1983
2787;El mejor de los tiempos;1990
2788;El mejor regalo;1975
2789;El mensaje;1978
2790;El mercenario II;1983
2791;El milagro de P. Tinto;1998
2792;El ministro de Hacienda en Córdoba;1975
2793;El mirón;1977
2794;El mirón y la exhibicionista;1986
2795;El misterio de Cynthia Baird;1985
2796;El misterio de la perla negra;1976
2797;El misterio del pito desaparecido;1995
2798;El misterio Eva Perón;1987
2799;El momento de la verdad;1979
2800;El monosabio;1977
2801;El monstruo;1980
2802;El mundo de Gaudí;1976
2803;El mundo sexual de la pareja;1982
2804;El muro del silencio;1996
2805;El mágico prodigioso;1981
2806;El móvil;1997
2807;El nacimiento de un imperio;1998
2808;El negocio es el negocio;1995
2809;El nido;1980
2810;El niño de la luna;1989
2811;El niño de su mamá;1980
2812;El niño invisible;1995
2813;El número marcado;1989
2814;El ojete de Lulú;1986
2815;El ojo de la tormenta;1983
2816;El ojo de Sixto;1996
2817;El ojo del fotógrafo;1993
2818;El olor de las manzanas;1999
2819;El olor del vientre;1998
2820;El olvido de la memoria;1999
2821;El orador;1978
2822;El orden cómico;1986
2823;El orgasmo y el éxtasis;1982
2824;El origen del problema;1997
2825;El oro de los montes;1977
2826;El otro;1984
2827;El otro Luis;1975
2828;El palomo cojo;1995
2829;El pan debajo del brazo;1984
2830;El paraguas;1996
2831;El paranoico;1975
2832;El paraíso perdido;1999
2833;El parc;1992
2834;El paseo;1975
2835;El pañuelo de mármol;1989
2836;El pecador impecable;1987
2837;El pequeño vagabundo;1983
2838;El pericote;1976
2839;El periscopio;1979
2840;El perquè de tot plegat;1995
2841;El perro;1979
2842;El perro del hortelano;1996
2843;El pez;1998
2844;El pianista;1998
2845;El pico;1983
2846;El pico 2;1984
2847;El pisito;1996
2848;El placer de matar;1988
2849;El pliegue del hipocampo;1997
2850;El pobrecito Draculín;1977
2851;El poder de la venganza;1988
2852;El poder del deseo;1975
2853;El poderoso influjo de la luna;1981
2854;El polizón del Ulises;1987
2855;El precio del aborto;1975
2856;El pretendiente;1982
2857;El primer divorcio;1982
2858;El primer torero porno;1986
2859;El primerizo;1993
2860;El proceso de Burgos;1979
2861;El Profeta del Tiempo;1995
2862;El provocador;1995
2863;El puente;1977
2864;El pájaro de la felicidad;1993
2865;El ramo de flores;1996
2866;El recomendado;1985
2867;El rediezcubrimiento de México;1979
2868;El regreso de Eva Man;1982
2869;El regreso del viento del Norte;1994
2870;El reino de Víctor;1989
2871;El retorno del Hombre-Lobo;1981
2872;El retrato;1995
2873;El rey del mambo;1989
2874;El rey del río;1995
2875;El rey pasmado;1991
2876;El rey tuerto;1990
2877;El rito;1983
2878;El robobo de la jojoya;1991
2879;El rodaje;1999
2880;El rollo de septiembre;1985
2881;El río de oro;1986
